text	user_id	news_id	cluster
Great job. Look forward to seeing you in Beijing - any chance of coming to Brussels during the transition?	226582132	politifact12104	3
Thanks for your reporting on Japan and Korea and good luck in Beijing!	7962452	politifact12104	3
So no Twitter account access in Beijing, correct?	932939156	politifact12104	3
Thanks for your efforts to report issues related to Koreas fairly and justly and lovely. Looking forward to your new assignments in Peking.	130685083	politifact12104	3
Congratulations! only recently found your Korea/Japan stuff. looking forward to learning about China! ^_^	589301858	politifact12104	3
Sorry to hear that. I expect you to emerge soon after a comfortable break.	2954110976	politifact12104	3
Huh I thought you were Australian.	18593435	politifact12104	3
"note to self: 
continue to follow Anna Fifield, now our woman in China"	730048680120754176	politifact12104	3
Noooo, You are my main go to for like... everything! Thanks for the LiNK shout out! I'm always sending my Rescue Teams to your twitter to stay current on the NK issue.	314791714	politifact12104	3
Thank you Anna for your devotion.	194802139	politifact12104	3
"I confess, my first reaction was a purely selfish one - that it is a damn shame to lose you. I've loved your reporting from Japan, it's been brilliant! Thank you!

OTOH, good luck in Beijing and I look forward to following you there!"	2621071582	politifact12104	3
I will miss you	349283197	politifact12104	3
Oh I so loved your Japan updates and all your reporting! Good luck and excited to see Beijing !	885355921286733824	politifact12104	3
Good luck and tks for your reportings to date	708179589026086912	politifact12104	3
Well you got to be in  K World at a very historic moment!	7068462	politifact12104	3
Thank you for your reporting! I enjoyed following your work in (and around) NK, and wish you the best in your new position.	4161722235	politifact12104	3
Welcome to BJ	712489915527860224	politifact12104	3
Wonderful work and congratulations.  Really looking forward to your insights from inside Beijing.	491926755	politifact12104	3
Anna, your direct coverings about Japan is no more than only retweetings other people's articles, despite of the fact that you are a Tokyo bureau chief of WP. In a word, you were ZERO/VOID/EMPTY/NOTHING for Japan. Thank you and  Good luck.	952584461895389184	politifact12104	3
How long did it take you to select the perfect gif?	47275918	politifact12104	3
Hope a good and correct news from your tweet. Many thanks for your journal in korea peninsula. Especially in president Moon.	109858492	politifact12104	3
Congratulations, Anna! Your work has always been outstanding and I look forward to reading your reports from Beijing.	2412058950	politifact12104	3
"Thanks for all your reprt over my country, Korea and my President.
God bless you!"	1003262546	politifact12104	3
Looking forward to your posts from China. 'May you live in interesting times'.	151235471	politifact12104	3
Oh,you should get used to Beijing authority	885320083853070336	politifact12104	3
God bless you! Good Luck!	164202753	politifact12104	3
Put your seatbelt on.....your in for a turbulent new assignment	594015658	politifact12104	3
Have they hired a replacement	6125642	politifact12104	3
Great job girl	971918608921079809	politifact12104	3
Oh my! I have thoroughly enjoyed your coverage of the Koreas and I look forward to reading your China coverage.	470330537	politifact12104	3
Your work is so important Ms Fifield. Congrats on your new assignment. Best of luck and thank you.	882701394620301312	politifact12104	3
You will always be remembered by us. Hope to see you on TV on International news section. Break a leg! Break news!	408970468	politifact12104	3
Anna, you give us insight into this corner of the world. Best of luck!	853249124757422082	politifact12104	3
From your colleagues at the Rodong Simmun we applaud your work and will miss you	893318418492825601	politifact12104	3
I also want to thank the countless escapees from North Korea who have given me so much of their time and shared their heart-wrenching stories over the last four years. (I have one more North Korea story to come out in the next few weeks. Stand by.)	65905779	politifact12104	3
"I hope this is a good change for you, Anna.
I appreciate your reporting."	2884931843	politifact12104	3
Love this pic of you	214604553	politifact12104	3
Beautiful Just loved it ! Amazing company you guys have	866162887219449856	politifact12104	3
Congratulations on a great run in Japan/Korea	17004618	politifact12104	3
Thank you Nick	65905779	politifact12104	3
yeah! you will be working a few floors below me!	718998669144506368	politifact12104	3
No I will be in Beijing instagramming fake meat. Come visit!	65905779	politifact12104	3
btw, wrt the pollution, the literal mandarin xlat of the sufferers is 'meat vacuums'. That said, I hear its improved (wife is Chinese).	93744075	politifact12104	3
A dig at tsayna that makes fake rice and veggies?	761456204585377792	politifact12104	3
I look forward to the fake meat of Beijing!	68287617	politifact12104	3
You will still end up covering N Korea because you know so much! Beijing will be great.	136288132	politifact12104	3
Thanks Lindsey - means a lot coming from you!	65905779	politifact12104	3
Congrats and holy crap, what am I going to do about this	489729616	politifact12104	3
What Kelly said! Though really looking forward to your reporting from China!	3344711285	politifact12104	3
You will be missed on the Korea beat but will do a terrific job in Beijing	49702592	politifact12104	3
Really enjoyed your commentary as a  Kiwi living in Chicago	25822697	politifact12104	3
scary times here Anna	25822697	politifact12104	3
Do you speak Chinese too?	708818192508985344	politifact12104	3
I met WaPo's Michael Weisskopf a couple of times in Beijing. That was several decades ago. He spoke no Chinese but did have one Chinese asst. I hope WaPo's resources have grown since then to include non-PRC citizens who speak Chinese fluently & know the culture well.	824682283793674240	politifact12104	3
My four grandparents infested New Jersey in the early 1900s	549981949	politifact12104	3
Nice use of an arbitrary cut-off	39854880	politifact12104	3
"particularly quiet, but he was glad for it anyway.

After getting his own fair share of punches and kicks and even a stab, he finally managed to duck away, running as fast as he possibly could and eventually going back into hiding. They looked for him for a while, but Archie +"	789147843839791106	politifact12104	3
"was even more alert now as he moved around, and soon they gave up.

Once back in his trailer, he did his best to clean up his wounds, noting that he was bleeding from several of them and cursing at himself. Maybe he /was/ as impulsive and dumb as everyone thought.

He startled +"	789147843839791106	politifact12104	3
"when he heard a knock on the door, groaning as he moved his heavy limbs towards it and opening it just a tad to see who was outside.

""...Joaquin--"""	789147843839791106	politifact12104	3
"Tawa kami ng tawa then sabi samim ni ate ""Uy alam ko yan"" gulat kami eh! Kala namin kami lang yung mga ""weirdos"" na nakaka alam 'non, 3 lang kasi kami out of 44 nakaka alam non sa room :("	1227406130	politifact12104	3
Ateng HRDM majooorrrr, (idk your name sayang!!!)  WELCOME TO THE LOSERS CLUB! HAHAAHHAHA	1227406130	politifact12104	3
Ngayon, Graduate na si ateeee	1227406130	politifact12104	3
I like it. Tradition is good and I dont have a problem with it personally. I would say if we could develop some objective measurement of whether it was a net positive it probably would be	633935849	politifact12104	3
fun fact, due to how his AS works, this would be the highest damage-causing hit in the entire game! if... only it did work. :<	890022800320155648	politifact12104	3
Yea RIP	756796504044625920	politifact12104	3
